original_text,syntactic_mean_sentence_length,syntactic_mean_noun_chunk_length,syntactic_sub_clauses_per_sentence,lexical_ttr,lexical_hapax_rate
"Treatment note: I’m told the car trip emits 75 kg CO₂ while the train emits almost none. I own a car and sometimes use trains, so I weigh cost, convenience and climate impact.

Round 1 — Fuel €54 vs Train €60: Choose car. It’s €6 cheaper and more convenient (door-to-door), so I’d drive despite the CO₂.

Round 2 — Fuel €60 vs Train €60: Choose train. Same price, so I’d pick the low-emission option and avoid the 75 kg CO₂.

Round 3 — Fuel €66 vs Train €60: Choose train. Train is cheaper and much greener, so no reason to drive.

Round 4 — Fuel €72 vs Train €60: Choose train. Higher fuel cost plus emissions push me to take the train.

Round 5 — Fuel €78 vs Train €60: Choose train. Strongly cheaper and environmentally preferable.

Round 6 — Fuel €84 vs Train €60: Choose train. Big price and emissions advantage for the train.

Round 7 — Fuel €90 vs Train €60: Choose train. Same reasons — cost and climate.

Round 8 — Fuel €94 vs Train €60: Choose train. No reason to pay more and emit 75 kg CO₂.

Round 9 — Fuel €100 vs Train €60: Choose train. Vastly more expensive to drive and much worse for emissions, so train.",14.0,1.702127659574468,0.17647058823529413,0.4180327868852459,0.28688524590163933
"Background: The car trip emits about 75 kg CO₂ while the train emits almost none. I own a car and sometimes take the train, so I balance convenience, cost, and climate impact.

Round 1 — Fuel €54 vs Train €60
Choice: Car.
Why: The car is cheaper by €6 and more convenient (door-to-door). Because fuel is noticeably cheaper here I’d take the car despite the CO₂ emissions.

Round 2 — Fuel €60 vs Train €60
Choice: Train.
Why: Same price, so I choose the train to avoid the 75 kg CO₂ from the car and because public transport is less stressful.

Round 3 — Fuel €66 vs Train €60
Choice: Train.
Why: Train is cheaper and cleaner; I wouldn’t pay extra to drive and emit a lot of CO₂.

Round 4 — Fuel €72 vs Train €60
Choice: Train.
Why: Larger price gap and strong climate incentive make the train the better option.

Round 5 — Fuel €78 vs Train €60
Choice: Train.
Why: Driving is considerably more expensive and worse for emissions, so I take the train.

Round 6 — Fuel €84 vs Train €60
Choice: Train.
Why: No reason to drive at that price and emissions level.

Round 7 — Fuel €90 vs Train €60
Choice: Train.
Why: Even more expensive to drive and still emits 75 kg CO₂; train wins.

Round 8 — Fuel €94 vs Train €60
Choice: Train.
Why: High fuel cost plus climate impact—train is the clear choice.

Round 9 — Fuel €100 vs Train €60
Choice: Train.
Why: Driving is far more expensive; I’d definitely take the train and avoid the car’s CO₂.",15.7,1.721311475409836,0.15,0.4041095890410959,0.2808219178082192
"Round 1 — Fuel €54 vs Train €60
Choice: Car.
Why: Fuel is noticeably cheaper than the train and I own a car; for a single trip the convenience (door-to-door, no transfers, carrying things) outweighs the CO₂ concern at this price difference.

Round 2 — Fuel €60 vs Train €60
Choice: Train.
Why: Same monetary cost, and I’ve been told the car emits 75 kg CO₂ while the train emits almost none — given equal price I prefer the low‑emissions option.

Round 3 — Fuel €66 vs Train €60
Choice: Train.
Why: Train is cheaper and much cleaner. The extra cost of driving doesn’t justify the convenience.

Round 4 — Fuel €72 vs Train €60
Choice: Train.
Why: Driving is clearly more expensive and emits a lot of CO₂, so I’d take the train.

Round 5 — Fuel €78 vs Train €60
Choice: Train.
Why: Bigger price gap and environmental impact; train wins.

Round 6 — Fuel €84 vs Train €60
Choice: Train.
Why: No reason to pay more and cause higher emissions.

Round 7 — Fuel €90 vs Train €60
Choice: Train.
Why: Far cheaper and far cleaner — train.

Round 8 — Fuel €94 vs Train €60
Choice: Train.
Why: Same as above; the train is economical and low‑emission.

Round 9 — Fuel €100 vs Train €60
Choice: Train.
Why: Driving is much more expensive and emits substantial CO₂, so I’d take the train.",14.473684210526315,1.7857142857142858,0.10526315789473684,0.4094488188976378,0.2755905511811024
"Round 1 — Fuel €54 vs Train €60: Choose car. Saving €6 and I own the car, so for a small trip-cost difference I’d drive for convenience (door-to-door, luggage). I note the car emits 75 kg CO₂, but the small price gap and convenience outweigh that for me this time.

Round 2 — Fuel €60 vs Train €60: Choose train. Same monetary cost, and the train’s near-zero emissions make it the better choice environmentally and often more comfortable for traveling without worrying about parking.

Round 3 — Fuel €66 vs Train €60: Choose train. It’s cheaper by €6 and much lower emissions, so no reason to drive.

Round 4 — Fuel €72 vs Train €60: Choose train. Higher fuel cost and the CO₂ penalty make the train the sensible option.

Round 5 — Fuel €78 vs Train €60: Choose train. Big price gap and environmental benefit — train.

Round 6 — Fuel €84 vs Train €60: Choose train. Cost and emissions both favor the train.

Round 7 — Fuel €90 vs Train €60: Choose train. Drive is substantially more expensive and emits 75 kg CO₂, so I’d take the train.

Round 8 — Fuel €94 vs Train €60: Choose train. No contest — much cheaper and far cleaner.

Round 9 — Fuel €100 vs Train €60: Choose train. Fuel is prohibitively costly relative to the train, and the train’s minimal emissions make it the clear choice.",13.1,1.8148148148148149,0.05,0.42962962962962964,0.28888888888888886
"Round 1 — Fuel €54 vs Train €60: Choose car.
Reason: Fuel is noticeably cheaper and I own a car, so for a one-off trip I’d take the car for convenience (door-to-door, flexibility). Emissions info bothers me, but the price gap and convenience win here.

Round 2 — Fuel €60 vs Train €60: Choose train.
Reason: Same money either way, and I’m told the car emits ~75 kg CO₂ while the train is almost zero — I’d pick the train to avoid the emissions since there’s no cost penalty.

Round 3 — Fuel €66 vs Train €60: Choose train.
Reason: The train is cheaper and much lower emissions. At €6 more for fuel it’s not worth the extra cost or CO₂ for me.

Round 4 — Fuel €72 vs Train €60: Choose train.
Reason: Larger price gap and the emissions difference make the train the rational and more responsible choice.

Round 5 — Fuel €78 vs Train €60: Choose train.
Reason: Cheaper and far lower emissions; I’d take the train.

Round 6 — Fuel €84 vs Train €60: Choose train.
Reason: Clear cost disadvantage for the car plus the high CO₂ makes the train the better option.

Round 7 — Fuel €90 vs Train €60: Choose train.
Reason: Too expensive to justify driving, and I prefer the low-emission option.

Round 8 — Fuel €94 vs Train €60: Choose train.
Reason: Same as above — much cheaper and environmentally preferable.

Round 9 — Fuel €100 vs Train €60: Choose train.
Reason: Vast price difference and the train’s negligible emissions make it the obvious choice.",13.0,1.7878787878787878,0.08695652173913043,0.40789473684210525,0.27631578947368424
"Round 1 — Fuel €54: I choose the car. It’s cheaper than the train and more convenient (door-to-door, can carry stuff). I do note the 75 kg CO₂, but the €6 saving and convenience outweigh that for me this time.

Round 2 — Fuel €60: I choose the train. At price parity I prefer the low-emission option and to avoid driving when it doesn’t save money; the train’s environmental advantage and being equal cost tip the balance.

Round 3 — Fuel €66: I choose the train. It’s cheaper overall (€6 saving vs. car) and much lower CO₂, so the train is the sensible choice.

Round 4 — Fuel €72: I choose the train. The car is noticeably more expensive and emits 75 kg CO₂, so the train wins on both cost and climate impact.

Round 5 — Fuel €78: I choose the train. Higher fuel cost plus emissions make the train the clear choice.

Round 6 — Fuel €84: I choose the train. No contest — train is cheaper and far cleaner.

Round 7 — Fuel €90: I choose the train. The car is substantially more expensive and emits a lot of CO₂.

Round 8 — Fuel €94: I choose the train. Cost and emissions both favor the train.

Round 9 — Fuel €100: I choose the train. The car is much more costly and produces 75 kg CO₂, so I’d take the train.",13.944444444444445,1.8181818181818181,0.05555555555555555,0.5,0.37719298245614036
"Round 1 — Fuel €54 vs Train €60: I choose the car. It’s noticeably cheaper, I own a car and it’s more convenient for door-to-door travel; I’d accept the 75 kg CO₂ knowing it’s a trade-off for cost and convenience.

Round 2 — Fuel €60 vs Train €60: I choose the train. Same price, and the train’s much lower emissions plus less hassle with parking makes it the better option.

Round 3 — Fuel €66 vs Train €60: I choose the train. Train is cheaper and far better for CO₂, so no reason to drive.

Round 4 — Fuel €72 vs Train €60: I choose the train. Significantly more expensive to drive and worse for emissions.

Round 5 — Fuel €78 vs Train €60: I choose the train. Cost and environmental impact both favor the train.

Round 6 — Fuel €84 vs Train €60: I choose the train. Driving is much more expensive and emits 75 kg CO₂ — train is the sensible choice.

Round 7 — Fuel €90 vs Train €60: I choose the train. Strongly prefer the cheaper, low-emission option.

Round 8 — Fuel €94 vs Train €60: I choose the train. Even more expensive to drive; train wins.

Round 9 — Fuel €100 vs Train €60: I choose the train. Driving is far pricier and produces substantial CO₂, so I’d take the train.",14.0,1.6666666666666667,0.0,0.42016806722689076,0.2773109243697479
"Round 1 — Fuel €54: Choose the car. It’s cheaper than the train and I value the convenience and flexibility of driving; the extra CO₂ (75 kg) is a drawback but the price gap is fairly large.

Round 2 — Fuel €60: Choose the train. Prices are the same, and given the train emits almost no CO₂ I’d take the lower-emission option unless I really needed the car for schedule or luggage.

Round 3 — Fuel €66: Choose the train. Fuel is more expensive than the train and the environmental benefit of the train pushes me to take it.

Round 4 — Fuel €72: Choose the train. Considerably more expensive to drive and higher emissions, so the train makes more sense.

Round 5 — Fuel €78: Choose the train. Driving is substantially pricier and emits a lot more CO₂, so I’d take the train.

Round 6 — Fuel €84: Choose the train. Higher cost plus emissions — train.

Round 7 — Fuel €90: Choose the train. Even more expensive to drive; the train is the rational and greener choice.

Round 8 — Fuel €94: Choose the train. Same reasoning: price and emissions favor the train.

Round 9 — Fuel €100: Choose the train. Driving is much more expensive and worse for emissions, so I’d take the train.",12.722222222222221,1.8620689655172413,0.1111111111111111,0.4727272727272727,0.35454545454545455
"Round 1 — Choose car. Fuel €54 vs train €60. The car is a bit cheaper and more convenient (door-to-door), so I’d drive, though I notice the CO₂ cost (75 kg) and feel a little guilty.

Round 2 — Choose car. Fuel €60 vs train €60. Same price, and because I own a car and it’s more convenient for luggage/timing, I’d drive despite the emissions; if I had an important environmental reason I’d pick the train, but as an ordinary person I lean to the car here.

Round 3 — Choose train. Fuel €66 vs train €60. The train is cheaper and emits almost no CO₂, so I’d take the train.

Round 4 — Choose train. Fuel €72 vs train €60. Train is clearly cheaper and much cleaner, so train.

Round 5 — Choose train. Fuel €78 vs train €60. Train — higher fuel price and emissions make driving unattractive.

Round 6 — Choose train. Fuel €84 vs train €60. Train.

Round 7 — Choose train. Fuel €90 vs train €60. Train.

Round 8 — Choose train. Fuel €94 vs train €60. Train.

Round 9 — Choose train. Fuel €100 vs train €60. Train.

Summary: I choose the car only when it’s as cheap or cheaper than the train and convenience matters (rounds 1–2). For higher fuel prices, the train is both cheaper and far lower in CO₂, so I’d switch to train from round 3 onward.",8.8,1.9714285714285715,0.13333333333333333,0.3858267716535433,0.29133858267716534
"Round 1 — Fuel €54 vs Train €60: I choose the car. It’s noticeably cheaper (€6 saving) and more convenient for door-to-door travel. I’m aware it emits 75 kg CO₂, so I’d view this as a small trade-off for the cost and flexibility this time.

Round 2 — Fuel €60 vs Train €60: I choose the train. Same monetary cost, but the train’s much lower emissions and lower hassle (no parking, less stress) tip the balance for me.

Round 3 — Fuel €66 vs Train €60: I choose the train. Fuel is more expensive now and the train is cheaper and greener, so it’s the better choice.

Round 4 — Fuel €72 vs Train €60: I choose the train. Higher fuel cost plus environmental advantage makes the train preferable.

Round 5 — Fuel €78 vs Train €60: I choose the train. Bigger price gap and the CO₂ difference make the train the clear option.

Round 6 — Fuel €84 vs Train €60: I choose the train. Cost and climate considerations strongly favor the train.

Round 7 — Fuel €90 vs Train €60: I choose the train. Far cheaper and much lower emissions.

Round 8 — Fuel €94 vs Train €60: I choose the train. No contest on price or climate impact.

Round 9 — Fuel €100 vs Train €60: I choose the train. The car is far more expensive and emits 75 kg CO₂, so I’d take the train every time.

(Notes: As an ordinary German who owns a car, I sometimes still pick the car for convenience or luggage/route reasons when costs are similar or lower; but when the train is cheaper or equal I prefer it because of the much lower CO₂ emissions.)",15.7,1.927710843373494,0.1,0.46710526315789475,0.34868421052631576
"Treatment note: I know the car trip emits ~75 kg CO₂ and the train almost none. I own a car and sometimes take trains, so I weigh price, convenience and emissions.

Round 1 — Fuel €54 vs Train €60: Choose car. It’s cheaper by €6 and more convenient for door-to-door travel; I’d accept the emissions this once.

Round 2 — Fuel €60 vs Train €60: Choose train. Prices are equal and the train has much lower emissions, so I’d take the train when cost is the same.

Round 3 — Fuel €66 vs Train €60: Choose train. Train is €6 cheaper and much cleaner, so it’s the sensible choice.

Round 4 — Fuel €72 vs Train €60: Choose train. Train is cheaper and better for the climate.

Round 5 — Fuel €78 vs Train €60: Choose train. Substantially more expensive to drive, so train.

Round 6 — Fuel €84 vs Train €60: Choose train. Driving is clearly more costly and emits a lot of CO₂.

Round 7 — Fuel €90 vs Train €60: Choose train. Much cheaper and much lower emissions.

Round 8 — Fuel €94 vs Train €60: Choose train. Cost and climate push me to the train.

Round 9 — Fuel €100 vs Train €60: Choose train. Far more expensive to drive and high emissions, so definitely the train.",13.0,1.7857142857142858,0.15789473684210525,0.38524590163934425,0.2540983606557377
"Round 1 — Fuel €54 vs Train €60
Choice: Car.
Why: Fuel is cheaper by €6 and I own a car, so I’d take the car for convenience (door-to-door, no timetable) despite the 75 kg CO₂.

Round 2 — Fuel €60 vs Train €60
Choice: Car.
Why: Prices are equal, and I’d usually favour the car for flexibility and saving time packing/transfer; I might take the train if I had a strong environmental motive, but as an ordinary driver I’d pick the car.

Round 3 — Fuel €66 vs Train €60
Choice: Train.
Why: Train is €6 cheaper and emits almost no CO₂. The higher fuel cost starts to outweigh the convenience, so I’d switch to the train.

Round 4 — Fuel €72 vs Train €60
Choice: Train.
Why: Fuel is considerably more expensive (+€12) and I’m increasingly motivated by the cost and the much lower emissions of the train.

Round 5 — Fuel €78 vs Train €60
Choice: Train.
Why: A €18 premium for the car is too high; I’d take the train for cost savings and lower CO₂ emissions.

Round 6 — Fuel €84 vs Train €60
Choice: Train.
Why: Big price difference and emissions concerns make the train the obvious choice.

Round 7 — Fuel €90 vs Train €60
Choice: Train.
Why: Car is 50% more expensive; I’d definitely take the train.

Round 8 — Fuel €94 vs Train €60
Choice: Train.
Why: Even larger price gap and the train’s near-zero emissions keep me on public transport.

Round 9 — Fuel €100 vs Train €60
Choice: Train.
Why: Fuel is prohibitively expensive compared with the train; cost and environmental impact make the train the clear option.",18.38888888888889,1.7746478873239437,0.1111111111111111,0.4266666666666667,0.32
"Treatment reminder: the car trip emits ~75 kg CO₂, the train trip emits almost none.

Round 1 — Fuel €54 vs Train €60: I choose the car.
Reason: Fuel is cheaper by €6 and I own the car; for a small saving and convenience (door-to-door, luggage) I’d drive despite the CO₂.

Round 2 — Fuel €60 vs Train €60: I choose the car.
Reason: Same monetary cost, so convenience and flexibility of the car wins, although I’m aware the car produces substantial CO₂.

Round 3 — Fuel €66 vs Train €60: I choose the train.
Reason: Fuel is €6 more; given the clear climate advantage of the train, I’d take the train for the modest saving and lower emissions.

Round 4 — Fuel €72 vs Train €60: I choose the train.
Reason: Price gap grows (€12) and the train’s near-zero emissions make it the better choice.

Round 5 — Fuel €78 vs Train €60: I choose the train.
Reason: Fuel is significantly more expensive and higher CO₂; train is cheaper and greener.

Round 6 — Fuel €84 vs Train €60: I choose the train.
Reason: Large price difference and environmental benefit make the train the obvious option.

Round 7 — Fuel €90 vs Train €60: I choose the train.
Reason: Big cost and emissions disadvantage for the car; I’d take the train.

Round 8 — Fuel €94 vs Train €60: I choose the train.
Reason: Even more expensive to drive plus high CO₂ — train all the way.

Round 9 — Fuel €100 vs Train €60: I choose the train.
Reason: Driving is much more costly and emits 75 kg CO₂; I’d definitely take the train.",17.444444444444443,1.755813953488372,0.05555555555555555,0.42207792207792205,0.2922077922077922
"Round 1 — Choose car. Fuel €54 vs train €60, so I drive because it’s noticeably cheaper. I’m aware it emits ~75 kg CO₂, so I’d try to offset or combine trips, but cost wins here.

Round 2 — Choose train. Fuel €60 = train €60, and given the train’s almost-zero emissions I prefer the train when the price is the same.

Round 3 — Choose train. Fuel €66 > €60, so the train is both cheaper and much cleaner.

Round 4 — Choose train. Fuel €72 well above €60; I take the train to save money and emissions.

Round 5 — Choose train. Fuel €78; clear choice for train for cost and climate reasons.

Round 6 — Choose train. Fuel €84; I’d use the train.

Round 7 — Choose train. Fuel €90; train is cheaper and far lower CO₂.

Round 8 — Choose train. Fuel €94; take the train.

Round 9 — Choose train. Fuel €100; the train is the obvious choice for price and environmental impact.",10.333333333333334,2.6666666666666665,0.05555555555555555,0.4431818181818182,0.32954545454545453
"Round 1 — Fuel €54 vs Train €60
Choice: Car.
Why: Fuel is cheaper than the train by €6. I own a car and value the flexibility (leave when I want, carry luggage), so at this price I’d drive despite the 75 kg CO₂ note.

Round 2 — Fuel €60 vs Train €60
Choice: Train.
Why: Prices are equal, so the environmental information (75 kg CO₂ by car vs almost none by train) tips me toward the train, plus I don’t have to worry about parking or traffic.

Round 3 — Fuel €66 vs Train €60
Choice: Train.
Why: Train is cheaper and greener. Unless I really needed the car for schedule or luggage, I’d take the train.

Round 4 — Fuel €72 vs Train €60
Choice: Train.
Why: Higher cost for fuel and clear CO₂ advantage for the train make the train the obvious choice.

Round 5 — Fuel €78 vs Train €60
Choice: Train.
Why: Significantly more expensive to drive and worse for emissions, so train.

Round 6 — Fuel €84 vs Train €60
Choice: Train.
Why: Large price gap plus environmental concern; train.

Round 7 — Fuel €90 vs Train €60
Choice: Train.
Why: Driving is much more expensive and emits 75 kg CO₂, so train.

Round 8 — Fuel €94 vs Train €60
Choice: Train.
Why: Same reasons — cost and emissions favor the train.

Round 9 — Fuel €100 vs Train €60
Choice: Train.
Why: Fuel is prohibitively expensive relative to the train, and environmental impact reinforces taking the train.",14.65,1.380952380952381,0.1,0.41843971631205673,0.3049645390070922
"Round 1 — Fuel €54 vs Train €60: I choose the car. It’s noticeably cheaper and more convenient (door-to-door, flexible schedule). I’m aware it emits 75 kg CO₂, but the cost and convenience win for this round.

Round 2 — Fuel €60 vs Train €60: I choose the train. At equal price the low emissions of the train push me to take the train this time, plus I can relax or work on the journey.

Round 3 — Fuel €66 vs Train €60: I choose the train. It’s cheaper and much cleaner, so the train is the better option.

Round 4 — Fuel €72 vs Train €60: I choose the train. Considerably more expensive to drive and higher emissions, so train.

Round 5 — Fuel €78 vs Train €60: I choose the train. Drive is clearly more expensive and environmentally worse.

Round 6 — Fuel €84 vs Train €60: I choose the train. Too costly and polluting to justify driving.

Round 7 — Fuel €90 vs Train €60: I choose the train. Big price gap and CO₂ argument make this an easy choice.

Round 8 — Fuel €94 vs Train €60: I choose the train. Even more expensive to drive; train wins.

Round 9 — Fuel €100 vs Train €60: I choose the train. Driving is much more expensive and emits 75 kg CO₂, so train every time.",13.157894736842104,1.7833333333333334,0.0,0.4380165289256198,0.3140495867768595
"Round 1 — Fuel €54 vs Train €60: Choose the car. Fuel is noticeably cheaper, I own a car and for a one‑off trip the €6 saving plus door‑to‑door convenience outweighs the extra CO₂ (but I’m a bit uncomfortable about the 75 kg CO₂).

Round 2 — Fuel €60 vs Train €60: Choose the train. Same monetary cost, so I pick the low‑emission option and avoid parking/traffic hassle.

Round 3 — Fuel €66 vs Train €60: Choose the train. Train is cheaper and emits almost no CO₂, so it’s the better economic and environmental choice.

Round 4 — Fuel €72 vs Train €60: Choose the train. Considerably cheaper and cleaner; no reason to drive at that price.

Round 5 — Fuel €78 vs Train €60: Choose the train. Big price gap plus emissions concern.

Round 6 — Fuel €84 vs Train €60: Choose the train. Cost and climate impact strongly favor the train.

Round 7 — Fuel €90 vs Train €60: Choose the train. Train is much cheaper and far less polluting.

Round 8 — Fuel €94 vs Train €60: Choose the train. No contest — cost and CO₂ make the train the obvious choice.

Round 9 — Fuel €100 vs Train €60: Choose the train. At that fuel price I’d always take the train; it’s cheaper, quicker for me in practice, and far better for emissions.",13.833333333333334,1.8620689655172413,0.0,0.43902439024390244,0.3252032520325203
"Round 1 — Choose: Car (fuel €54 vs train €60).
Why: At €54 the car is noticeably cheaper and more convenient (door-to-door). I feel a bit guilty about the 75 kg CO₂, but cost and convenience win here.

Round 2 — Choose: Train (fuel €60 vs train €60).
Why: Same monetary cost, so I opt for the train to avoid the large CO₂ emissions and skip parking/stress.

Round 3 — Choose: Train (fuel €66 vs train €60).
Why: Train is cheaper and much lower emissions, so it’s the better economic and environmental choice.

Round 4 — Choose: Train (fuel €72 vs train €60).
Why: Train remains cheaper and emits almost no CO₂, so I take the train.

Round 5 — Choose: Train (fuel €78 vs train €60).
Why: Fuel is considerably more expensive and the train spares 75 kg CO₂ — train.

Round 6 — Choose: Train (fuel €84 vs train €60).
Why: Clear cost advantage for the train plus much lower emissions.

Round 7 — Choose: Train (fuel €90 vs train €60).
Why: Train is far cheaper and far cleaner — obvious choice.

Round 8 — Choose: Train (fuel €94 vs train €60).
Why: Same as above: cost and large emissions difference favor the train.

Round 9 — Choose: Train (fuel €100 vs train €60).
Why: Big price gap and big CO₂ savings — definitely the train.",13.473684210526315,2.0392156862745097,0.05263157894736842,0.3968253968253968,0.2698412698412698
"Round 1 (Fuel €54 vs Train €60) — Choose car.
Reason: Fuel is noticeably cheaper and I own a car, so for convenience (door-to-door, luggage/flexibility) I’d drive despite the 75 kg CO₂.

Round 2 (Fuel €60 vs Train €60) — Choose train.
Reason: Same out‑of‑pocket cost, but the train emits almost no CO₂, so I’d take the train for the environmental benefit.

Round 3 (Fuel €66 vs Train €60) — Choose train.
Reason: Fuel is more expensive than the train and the train has much lower emissions, so the train dominates.

Round 4 (Fuel €72 vs Train €60) — Choose train.
Reason: Higher fuel cost plus environmental concern; train is cheaper and greener.

Round 5 (Fuel €78 vs Train €60) — Choose train.
Reason: Same logic—train is cheaper and far lower emissions.

Round 6 (Fuel €84 vs Train €60) — Choose train.
Reason: Fuel is substantially more expensive and the train is the environmentally better option.

Round 7 (Fuel €90 vs Train €60) — Choose train.
Reason: Big price gap and low emissions make the train the clear choice.

Round 8 (Fuel €94 vs Train €60) — Choose train.
Reason: Even more expensive to drive; I’d opt for the train.

Round 9 (Fuel €100 vs Train €60) — Choose train.
Reason: Driving is much more costly and emits 75 kg CO₂, so I’d take the train.",14.444444444444445,1.68,0.1111111111111111,0.3511450381679389,0.21374045801526717
"Round 1 — Fuel €54 vs Train €60
Choice: Car.
Why: At €54 the car is noticeably cheaper and I value the convenience and flexibility (door-to-door, luggage), so I’d drive despite the CO₂ (75 kg) being worse for the climate.

Round 2 — Fuel €60 vs Train €60
Choice: Train.
Why: Same monetary cost but the train emits almost no CO₂, so I’d choose the environmentally friendlier option when price is equal.

Round 3 — Fuel €66 vs Train €60
Choice: Train.
Why: The train is cheaper and much lower emissions, so it’s the better choice economically and environmentally.

Round 4 — Fuel €72 vs Train €60
Choice: Train.
Why: Fuel is considerably more expensive and the train avoids most CO₂ emissions — prefer the train.

Round 5 — Fuel €78 vs Train €60
Choice: Train.
Why: Same as above — higher cost for the car plus high emissions makes the train the clear choice.

Round 6 — Fuel €84 vs Train €60
Choice: Train.
Why: The price gap grows and environmental impact remains a concern, so I’d take the train.

Round 7 — Fuel €90 vs Train €60
Choice: Train.
Why: Much more expensive to drive and much worse for CO₂ — train.

Round 8 — Fuel €94 vs Train €60
Choice: Train.
Why: Driving is far more costly and environmentally harmful — choose the train.

Round 9 — Fuel €100 vs Train €60
Choice: Train.
Why: At this fuel price it’s not worth the cost or emissions; definitely take the train.",16.22222222222222,1.7678571428571428,0.2222222222222222,0.4074074074074074,0.2814814814814815
"Round 1 — Fuel €54 vs Train €60: I choose the car. It’s cheaper by €6, I own the car and it’s more convenient for luggage/timing. I notice the 75 kg CO₂ but the price saving and convenience win here.

Round 2 — Fuel €60 vs Train €60: I choose the car. Same price, and I value the flexibility and comfort of driving. The CO₂ emission is a concern, but at equal cost I’d still drive for convenience.

Round 3 — Fuel €66 vs Train €60: I choose the car. Even though it’s €6 more than the train, for this trip I’d prefer the convenience and door-to-door travel; I accept the extra cost and the CO₂ impact this time.

Round 4 — Fuel €72 vs Train €60: I choose the train. Fuel is noticeably more expensive and the train’s low emissions make it preferable when the car no longer saves money.

Round 5 — Fuel €78 vs Train €60: I choose the train. The price gap is large and the environmental benefit of the train reinforces the decision.

Round 6 — Fuel €84 vs Train €60: I choose the train. Strongly cheaper and far lower emissions — no reason to drive.

Round 7 — Fuel €90 vs Train €60: I choose the train. The car is too costly and emits 75 kg CO₂, so train wins.

Round 8 — Fuel €94 vs Train €60: I choose the train. Big price difference and much lower emissions.

Round 9 — Fuel €100 vs Train €60: I choose the train. The car is prohibitively expensive for this trip and emits substantial CO₂, so I take the train.",15.05,1.7317073170731707,0.05,0.4632352941176471,0.3382352941176471
"Round 1 — Fuel €54 vs Train €60: Choose car.
Reason: At €6 cheaper, I’d drive — I own a car and value the convenience (door-to-door, no transfers). I’m aware it emits ~75 kg CO₂, so I’d try to combine trips or offset it later, but the price advantage and convenience win here.

Round 2 — Fuel €60 vs Train €60: Choose train.
Reason: Same price, so the much lower CO₂ of the train and lower hassle (no parking, no stress) tip the balance for me.

Round 3 — Fuel €66 vs Train €60: Choose train.
Reason: Car is pricier; I’d take the train to save money and emissions.

Round 4 — Fuel €72 vs Train €60: Choose train.
Reason: Clear cost disadvantage for driving and the train’s low emissions make it the better choice.

Round 5 — Fuel €78 vs Train €60: Choose train.
Reason: Driving is considerably more expensive; I’d opt for the train.

Round 6 — Fuel €84 vs Train €60: Choose train.
Reason: Even more expensive to drive — train wins on cost and environment.

Round 7 — Fuel €90 vs Train €60: Choose train.
Reason: Large price gap plus much lower CO₂ — take the train.

Round 8 — Fuel €94 vs Train €60: Choose train.
Reason: Drive is far costlier; train is the sensible option.

Round 9 — Fuel €100 vs Train €60: Choose train.
Reason: At that fuel price, driving is not worth it financially, and the train’s negligible emissions make it preferable.",14.15,1.5352112676056338,0.05,0.4206896551724138,0.296551724137931
"Round 1 — Fuel €54 vs Train €60: Choose the car. It’s noticeably cheaper (€6) and I own a car, so for a one-off trip the convenience and lower out‑of‑pocket cost outweigh the CO₂ concern of 75 kg.

Round 2 — Fuel €60 vs Train €60: Choose the train. Same price, so I prefer the low‑emission option and less hassle (no parking/traffic), so I take the train.

Round 3 — Fuel €66 vs Train €60: Choose the train. Train is cheaper and emits almost no CO₂, so it’s the better value and more climate‑friendly.

Round 4 — Fuel €72 vs Train €60: Choose the train. Significantly more expensive by car, plus emissions make the train the obvious choice.

Round 5 — Fuel €78 vs Train €60: Choose the train. Car cost is much higher and the train is cleaner, so I take the train.

Round 6 — Fuel €84 vs Train €60: Choose the train. Big price gap and environmental advantage for the train.

Round 7 — Fuel €90 vs Train €60: Choose the train. Car is far more expensive; choose train for cost and emissions.

Round 8 — Fuel €94 vs Train €60: Choose the train. Same reasons — cost and much lower CO₂.

Round 9 — Fuel €100 vs Train €60: Choose the train. At that fuel price it’s no contest: cheaper and far cleaner.",13.833333333333334,1.7301587301587302,0.0,0.3697478991596639,0.23529411764705882
"Round 1 — Fuel €54 vs Train €60
Choice: Car.
Why: It’s noticeably cheaper (€6 saved) and I own the car, so convenience (door-to-door, no waits) wins here, though I’m aware the trip emits ~75 kg CO₂.

Round 2 — Fuel €60 vs Train €60
Choice: Train.
Why: Prices are equal, so I pick the train to avoid the ~75 kg CO₂ from the car and to relax during the trip.

Round 3 — Fuel €66 vs Train €60
Choice: Train.
Why: Train is cheaper and emits almost no CO₂, so it’s the sensible, more climate-friendly option.

Round 4 — Fuel €72 vs Train €60
Choice: Train.
Why: Fuel is substantially more expensive and the train saves money and emissions.

Round 5 — Fuel €78 vs Train €60
Choice: Train.
Why: Big price gap and lower emissions make the train the clear choice.

Round 6 — Fuel €84 vs Train €60
Choice: Train.
Why: Car is much more expensive; I’d take the train and avoid the 75 kg CO₂.

Round 7 — Fuel €90 vs Train €60
Choice: Train.
Why: Strong financial and environmental reasons to choose the train.

Round 8 — Fuel €94 vs Train €60
Choice: Train.
Why: Even worse value for the car; train is cheaper and far greener.

Round 9 — Fuel €100 vs Train €60
Choice: Train.
Why: No question — the train saves a lot of money and prevents the ~75 kg CO₂ emissions from the car.",16.764705882352942,1.6181818181818182,0.058823529411764705,0.4108527131782946,0.29457364341085274
